id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36688843,Cozy Country Inspiration,275768576,Linda,Saint John,City of Saint John,45.29046,-66.02915,Entire home/apt,135,1,117,2021-10-20,4.29,1,145,47,
36694998,"Cozy river view Saint John, Renforth home",275802168,Surbhi,Kings,Rothesay,45.3559,-66.01442,Entire home/apt,152,3,26,2020-02-02,1.00,1,299,7,
36724376,WELCOME TO 177 IVY ROAD SUITE 310,131467059,Philip,Westmorland,Moncton,46.11679,-64.84866,Entire home/apt,113,1,17,2021-10-02,0.65,6,178,5,
36724924,WELCOME TO 177 IVY ROAD SUITE 410,131467059,Philip,Westmorland,Moncton,46.11769,-64.84715,Entire home/apt,113,1,62,2021-08-09,2.31,6,177,38,
36732407,The Blue Cottage,132655731,Corey,Kings,Springfield,45.63304,-65.86756,Entire home/apt,204,2,4,2021-09-27,1.30,1,0,4,
36749535,Hillary's Lakeside Retreat  - Utopia NB,276226189,Patty,Charlotte,Saint George,45.14925,-66.77944,Entire home/apt,179,2,24,2021-09-24,7.35,1,181,24,
36762891,"Stiles Motel, Woodstock, NB",266304175,Charanjit,Carleton,Woodstock,46.16294,-67.57423,Hotel room,99,80,3,2021-09-05,0.11,1,365,1,
36798597,Queen basic,16306573,Louise,Restigouche,Saint-Quentin,47.49961,-67.28358,Private room,132,1,0,,,8,364,0,
36798608,Double Queen,16306573,Louise,Restigouche,Saint-Quentin,47.49997,-67.28152,Private room,161,1,1,2019-10-12,0.04,8,358,0,
36798651,King standard (second floor),16306573,Louise,Restigouche,Saint-Quentin,47.49954,-67.28201,Private room,138,1,1,2019-08-24,0.04,8,359,0,
36798662,Modern Queen (upper floor),16306573,Louise,Restigouche,Saint-Quentin,47.49967,-67.28363,Private room,132,1,1,2021-09-06,0.56,8,365,1,
36798674,King Romanesque,16306573,Louise,Restigouche,Saint-Quentin,47.49846,-67.28187,Private room,138,1,1,2021-08-05,0.35,8,361,1,
36798687,CITY CENTER APARTMENT (different address),16306573,Louise,Restigouche,Saint-Quentin,47.49836,-67.28155,Entire home/apt,171,1,3,2021-08-28,0.12,8,364,2,
36808003,Ultimate downtown loft @ Maison EVANGELINE,4000300,Bower Hotel,Westmorland,Moncton,46.089809,-64.773407,Private room,127,1,23,2019-08-16,0.85,34,211,0,
36808462,Close to the beach..añd cap pelee..,276672142,Bernice,Westmorland,Shediac,46.17219,-64.397,Private room,32,1,6,2021-08-07,0.24,1,178,5,
36808742,Ultimate downtown loft @ Maison EVANGELINE,4000300,Bower Hotel,Westmorland,Moncton,46.089809,-64.773407,Private room,97,1,41,2020-09-06,1.52,34,363,2,
36881207,La belle maison rustique de la Péninsule Acadienne,277207239,Julie,Gloucester,Caraquet,47.78029,-64.96883,Entire home/apt,190,2,11,2021-07-16,0.40,1,0,7,
36884114,*Private Room - Steps from Downtown Moncton,7761968,John,Westmorland,Moncton,46.09921,-64.78869,Private room,70,3,57,2020-04-17,2.29,3,365,12,
36976510,Sunset Escape,119814962,John,York,Prince William,45.82834,-67.04627,Entire home/apt,114,2,33,2021-10-11,1.21,1,130,14,
36979792,The Painted Buoy Cottage,52959803,JoEllen,Charlotte,Grand Manan,44.76558,-66.75049,Entire home/apt,200,4,4,2021-09-17,0.15,1,25,1,
36983168,"Stylish, modern home next to beach - Cap Pelé area",19579764,Vanessa,Westmorland,Botsford,46.20707,-64.19697,Entire home/apt,150,2,86,2021-09-09,3.23,1,73,35,
36999357,Bayview By The Caves,183166590,Pat,Saint John,Saint Martins,45.36291,-65.5226,Entire home/apt,211,2,51,2019-08-26,3.65,7,166,26,
37034869,King Superior,16306573,Louise,Restigouche,Saint-Quentin,47.49856,-67.28164,Private room,138,1,0,,,8,361,0,
37036344,Queen Square: Heritage Heart - Homestead Soul,45274027,Hilary,Saint John,City of Saint John,45.2677,-66.05571,Entire home/apt,110,2,12,2021-06-12,6.67,1,128,12,
37045929,Humberstone: Open to Atlantic bubble guests only,261979963,Jennifer,Westmorland,Botsford,46.13545,-63.79686,Entire home/apt,137,3,4,2021-08-21,0.15,1,0,1,
37057712,"HOUSING FOR COLLEGE STUDENTS , 2018-2020 School Yr",278717974,Linda,Saint John,City of Saint John,45.29347,-65.97969,Entire home/apt,700,31,0,,,1,365,0,
37090903,Beaux Chalets à louer,277177952,Montassar,Westmorland,Shediac,46.21873,-64.53656,Entire home/apt,175,1,2,2021-09-05,1.40,1,89,2,
37184794,Little Eden - perfect for self isolation,279859203,Sabine,Albert,Coverdale,46.0501,-64.91944,Entire home/apt,77,2,27,2021-09-07,1.74,1,105,14,
37215903,Quiet and relaxing farmhouse,257236579,Joe,Kent,Dundas,46.35357,-64.54954,Entire home/apt,150,3,9,2021-09-16,2.87,1,0,8,
37249672,"all 5  cottages  ,Doctors island cottages",180166596,David,Northumberland,Blackville,46.73251,-65.83075,Entire home/apt,1000,2,5,2021-07-18,0.33,6,179,4,
37255381,Smart Groundfloor Apt near Downtown w/Riverview,280485981,Alex,York,Fredericton,45.95666,-66.63353,Entire home/apt,99,2,31,2020-12-25,1.22,1,319,17,
37273670,Demeure située en plein cœur de Caraquet 🌊,89110909,Marie-Pier,Gloucester,Caraquet,47.79405,-64.91268,Entire home/apt,93,3,18,2021-09-01,0.67,1,170,8,
37275371,"Apartment with 2 bedrooms in Bouctouche, with furnished garden and WiFi - 42 km from the beach",31898183,"Loic, Estelle & Co",Kent,Wellington,46.468948,-64.723228,Entire home/apt,142,1,0,,,1,365,0,
37362207,Three Duck Island Retreat on Grand Manan Island,89373526,Marg,Charlotte,Grand Manan,44.69753,-66.74414,Entire home/apt,143,2,7,2021-10-18,1.78,1,194,7,
37388481,Separate 3 Bed Home no Cleaning fee Up to 6 People,145548054,Shahana,Westmorland,Moncton,46.11625,-64.77682,Entire home/apt,121,1,131,2021-10-21,5.15,1,287,64,
37459261,New fully furnished walk out basement suite,282489902,Melody & Jason,Westmorland,Shediac,46.21892,-64.45255,Entire home/apt,135,2,38,2019-10-14,1.41,1,149,10,
37491382,Little Oaks,282887138,Mark,Charlotte,Saint Stephen,45.15868,-67.33839,Private room,64,1,38,2020-08-10,1.42,1,247,1,
37497335,Ocean Breeze - Brand New Cottage,283004132,Megan,Albert,Alma,45.60872,-64.94886,Entire home/apt,296,3,35,2021-10-25,2.18,1,155,24,
37530764,Chambre tranquille à 2 minute de la plage,283440538,Élie,Gloucester,Shippagan,47.7052,-64.71458,Hotel room,90,1,3,2020-08-02,0.12,2,148,0,
37532176,Chambre à 2 minute de la plage,283440538,Élie,Gloucester,Shippagan,47.70464,-64.71371,Hotel room,92,1,6,2020-09-06,0.22,2,148,0,
37561534,Executive Downtown Suite #1,262752285,Jimmy,Northumberland,Ludlow,46.60114,-66.23479,Entire home/apt,80,10,2,2019-11-04,0.08,6,332,0,
37563040,Comfortable Garden House Room 1,230859279,Naxin,York,Fredericton,45.95391,-66.65603,Private room,65,1,39,2021-08-13,1.45,3,5,7,
37661023,Country Settings,284586949,Donna,Victoria,Gordon,46.94762,-67.49389,Entire home/apt,90,1,22,2019-09-21,0.83,1,298,1,
37680591,Woodchuck B&B-Hot Breakfast Included,284767108,Randy,Kent,Richibucto,46.6813,-64.8654,Entire home/apt,490,1,3,2019-08-20,0.19,5,362,0,
37718546,Woodchuck B&B-Queen w/shared BA Hot Breakfast incl,284767108,Randy,Kent,Richibucto,46.68677,-64.86425,Hotel room,99,1,0,,,5,362,0,
37718749,Woodchuck B&B- Family Suite-Hot Breakfast included,284767108,Randy,Kent,Richibucto,46.68756,-64.86258,Hotel room,149,1,3,2020-08-09,0.12,5,362,0,
37722372,Chalet construit en 2019,156373816,Lise,Gloucester,Caraquet,47.76291,-65.04868,Entire home/apt,125,2,11,2021-10-14,0.44,1,54,5,
37745313,Woodchuck B&B Queen w/Shower-Hot breakfast incl.,284767108,Randy,Kent,Richibucto,46.68814,-64.86235,Hotel room,109,1,6,2019-10-03,0.23,5,135,0,
37746049,Woodchuck B&B Queen Size-Hot Breakfast Included,284767108,Randy,Kent,Richibucto,46.6867,-64.86233,Hotel room,99,1,0,,,5,362,0,
37750672,The Vienneau cottage - Le Chalet Vienneau,23842022,Doreen,Westmorland,Botsford,46.22623,-64.23238,Private room,70,1,0,,,4,57,0,
37750864,The Vienneau cottage - Le Chalet Vienneau,23842022,Doreen,Westmorland,Botsford,46.22625,-64.23173,Private room,70,1,0,,,4,57,0,
37750976,The Vienneau cottage - Le Chalet Vienneau,23842022,Doreen,Westmorland,Botsford,46.22602,-64.23348,Private room,70,1,0,,,4,57,0,
37751803,The Cozy Loft,285486953,Mike,Kings,Rothesay,45.4139,-65.99439,Entire home/apt,57,2,66,2021-09-04,19.22,1,45,21,
37752418,The Vienneau cottage - Le Chalet Vienneau,23842022,Doreen,Westmorland,Botsford,46.227,-64.23114,Entire home/apt,325,1,23,2021-08-21,0.98,4,300,12,
37876413,Soleil 🌞  Tiny Home Experience,177313440,Linda,Kent,Dundas,46.35135,-64.57041,Entire home/apt,80,3,15,2021-08-18,0.56,1,0,7,
37878207,Mapleton Guest Suite,286899250,John,Westmorland,Moncton,46.12109,-64.83332,Entire home/apt,94,5,19,2021-10-23,4.71,3,127,16,
37881098,Maple's Guest House,50804209,Juliet,Saint John,City of Saint John,45.2472,-66.10896,Private room,50,1,2,2019-08-26,0.07,2,301,0,
37898233,Experience off-grid  homestead in the forest,63538612,Darius,Carleton,Brighton,46.42143,-67.35535,Private room,100,1,0,,,2,29,0,
37909331,Hillbilly Paradise.your atv getaway.,287177928,Danny,Albert,Hillsborough,45.98054,-64.69475,Entire home/apt,360,3,2,2020-01-01,0.08,1,364,0,
37912642,Inner Beauty in Stanley,143340691,Laura,York,Stanley,46.2846,-66.74054,Entire home/apt,65,2,17,2021-01-01,0.66,1,0,14,
37946989,Domaine Bel O' Nid 2,159659064,France,Gloucester,Shippagan,47.74238,-64.70881,Private room,39,1,1,2021-07-14,0.28,1,58,1,
37955959,Quiet pretty cozy cottage.,79154617,Christine,Kent,Dundas,46.38061,-64.61465,Entire home/apt,120,2,32,2021-10-03,1.95,2,148,5,
37968201,Castle Manor Unit 303 - more units available,228309028,Jay,Westmorland,Moncton,46.09589,-64.78456,Entire home/apt,207,1,45,2021-09-20,13.37,12,87,25,
37984098,2 Queens | 5 mins from Fredericton | Laundry,204796012,Nicole,York,New Maryland,45.89165,-66.69008,Entire home/apt,99,1,11,2019-09-07,0.52,6,0,0,
37995756,Loft at Dominion Hill,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.1821,-66.96217,Private room,177,1,11,2021-09-09,0.68,10,217,7,
38000148,Spacious Lewisville home close to all Amenities,87627639,Sandra,Westmorland,Moncton,46.1042,-64.75492,Entire home/apt,85,3,3,2019-11-16,0.12,1,270,0,
38012269,Moncton Suites & inn,279212730,Steve,Westmorland,Moncton,46.10792,-64.77926,Private room,150,1,1,2019-09-01,0.04,1,173,0,
38014435,"Private Quite Basement..
 Happy Home welcomes YOU!",288371748,Ravi,Westmorland,Moncton,46.11041,-64.85698,Entire home/apt,79,1,17,2021-09-07,1.90,1,176,9,
38044079,"Appartement paisible de campagne,,RÉNOVÉ",287668816,Sylvie,Madawaska,Sainte-Joseph,47.41704,-68.30778,Private room,65,1,189,2021-10-08,7.55,1,358,89,
38065565,Maison a cote du quai avec plage privee,288819040,Shirley,Gloucester,New Bandon,47.82903,-65.0834,Entire home/apt,175,7,29,2021-08-17,1.87,1,87,15,
38093174,charming home,289122437,Darren,Albert,Coverdale,46.04292,-64.72444,Entire home/apt,125,1,31,2019-11-22,1.20,1,112,10,
38101944,La Maison Acadienne,6095163,Rachel Et Olivier,Kent,Richibucto,46.65166,-64.75778,Entire home/apt,65,4,32,2020-06-02,1.24,1,121,10,
38130238,"Basic waterfront Cottage, at intimate camp site",152640334,Jo-Anne,Kent,Weldford,46.52481,-65.08239,Private room,100,2,10,2021-08-23,0.63,6,184,5,
38133332,Cozy sleeping bunkie at intimate camp site,152640334,Jo-Anne,Kent,Weldford,46.52363,-65.08376,Private room,75,2,12,2021-10-16,3.91,6,0,5,
38146432,"Quiet Home, private bedroom, Nice neighborhood",211309803,Roger,Gloucester,Bathurst,47.64376,-65.6927,Private room,30,1,7,2019-09-23,0.27,1,0,0,
38153579,"Maven Hill Guest House, Cozy farmhouse",184680668,Margot,Westmorland,Dorchester,45.98429,-64.57105,Entire home/apt,225,2,18,2021-10-12,4.86,2,80,17,
38176744,Covered Porch Cottage,154248735,Ashley,York,North Lake,45.86294,-67.67891,Entire home/apt,200,2,12,2021-09-26,0.67,1,268,9,
38181511,Self Isolation and Snowmobiler & Tourist Hot Spot,289867687,Michelle And Nathan,Westmorland,Moncton,46.18957,-64.97253,Entire home/apt,74,2,17,2021-06-09,1.09,1,55,12,
38191525,Queen Room with Work Space in Large Shared Home,146216592,Shane,York,Saint Marys,45.9432,-66.59048,Private room,28,1,23,2020-03-16,0.89,6,58,0,
38233813,The Snug,290525217,John & Linda,Westmorland,Botsford,46.17859,-64.11173,Entire home/apt,99,1,55,2021-10-09,23.91,1,168,37,
38322054,Quiet place near Bathurst,210005397,Michael,Gloucester,Bathurst,47.58204,-65.88218,Entire home/apt,89,2,38,2021-09-27,2.44,2,221,27,
38322888,Perfect stay in Bathurst,210005397,Michael,Gloucester,Bathurst,47.63919,-65.6814,Entire home/apt,75,1,108,2021-10-17,4.80,2,246,54,
38350476,(11-6) 2 Bedroom fully furnished apartment.,93644538,Lorraine,Westmorland,Moncton,46.10196,-64.80996,Entire home/apt,113,6,4,2019-12-02,1.50,13,71,1,
38398832,Ocean Outlook,120714452,Catherine,Saint John,City of Saint John,45.27579,-65.97735,Private room,70,1,6,2019-10-20,2.61,1,129,4,
38445778,uptown 1,288088082,Rick,Saint John,City of Saint John,45.28049,-66.05465,Private room,29,1,27,2019-12-20,1.09,17,0,1,
38520373,Peter And Agnes's Place,98005685,Peter,Kent,Saint Mary,46.37817,-64.76847,Entire home/apt,49,1,19,2020-07-07,0.75,2,135,5,
38533109,"Cozy room in a nice house
Cleaning & Laundry free",293874046,Thao,Westmorland,Moncton,46.1036,-64.81887,Private room,33,1,29,2019-09-24,1.12,1,277,0,
38535383,Tidal Treasure-Guest Room 6 of 10,205879039,Tom & Carol,Charlotte,Dufferin,45.17134,-67.19605,Private room,315,1,20,2020-03-10,0.79,10,324,9,
38550679,4 Bedroom House With Plenty of Character,294124915,Amanda,York,Fredericton,45.96484,-66.74217,Entire home/apt,151,2,38,2021-09-11,1.56,1,174,26,
38569159,The Patagonia Suite,293947840,Graystone,York,Fredericton,45.96341,-66.64848,Entire home/apt,110,1,127,2021-08-21,4.99,1,287,66,
38599268,Yeomans By the Caves - An Artists Dream Location,294312919,Don,Saint John,Saint Martins,45.35952,-65.52815,Entire home/apt,138,2,34,2021-10-02,2.76,2,86,15,
38633868,Appart. Centre-ville/Tracadie vue sur la rivière,180913892,Erika,Gloucester,Saumarez,47.52244,-64.90994,Entire home/apt,153,5,16,2020-08-23,0.67,1,49,0,
38637769,Pioneer Lodge & Log Cabins,165611254,Amanda,Queens,Waterborough,46.04578,-65.81793,Entire home/apt,119,2,16,2020-07-29,0.98,1,173,11,
38646928,Little Bita Country,295254055,Tammy,Kings,Rothesay,45.44887,-65.92938,Entire home/apt,70,2,32,2021-09-06,1.27,1,120,12,
38670726,Comfortable Garden House Room 2,230859279,Naxin,York,Fredericton,45.95408,-66.65697,Private room,66,1,19,2020-12-01,19,3,0,11,
38746215,Family home/wooded backyard - 8.5km to DT Moncton,126162425,Melanie,Westmorland,Moncton,46.05869,-64.88178,Entire home/apt,150,2,20,2021-08-28,8.45,1,0,12,
38816739,Peaceful Beach Cottage,294943557,Jessica,Westmorland,Shediac,46.23625,-64.52159,Entire home/apt,158,7,2,2020-08-23,0.58,1,137,1,
38822035,Downtown Boutique Studio Apartment,209989112,Nick,Northumberland,Newcastle,47.00061,-65.56466,Entire home/apt,90,1,30,2020-01-25,1.51,1,0,5,
38822640,Uptown   3,288088082,Rick,Saint John,City of Saint John,45.2809,-66.05442,Private room,36,1,10,2020-11-14,0.43,17,30,2,
38853309,Near Downtown Riverview One bedroom Villa,297495960,Lei,York,Fredericton,45.96514,-66.66091,Private room,75,2,3,2019-10-23,0.12,1,26,0,
38855436,Roulotte spacieuse 2 c-à-c sur plage sablonneuse,9813051,Mars And Esther,Gloucester,Beresford,47.7019,-65.68947,Entire home/apt,225,3,1,2021-07-12,0.28,1,0,1,
38864681,"Large Private Home in the Country, Belyeas Cove",265907771,Nancy,Queens,Wickham,45.72734,-65.99991,Entire home/apt,110,2,21,2020-09-23,8.29,4,211,17,
38920430,"Private King Room in Clean, Spacious  Shared Home",146216592,Shane,York,Saint Marys,45.9438,-66.58939,Private room,33,1,24,2019-10-05,0.94,6,120,0,
38945648,Walking  or driving  is very close to everything,298284067,Maggie,Gloucester,Bathurst,47.61291,-65.66828,Shared room,125,30,0,,,1,173,0,
38974969,Netty's Nest,298583660,Annette,Westmorland,Moncton,46.10462,-64.79903,Entire home/apt,105,1,32,2021-10-04,3.14,2,190,19,
39026807,Downtown Suite B,424198712,Josée,Westmorland,Moncton,46.09218,-64.77479,Entire home/apt,104,2,42,2021-10-03,2.54,2,77,20,
39031937,Uptown  4,288088082,Rick,Saint John,City of Saint John,45.28039,-66.05291,Private room,35,1,18,2021-08-31,0.91,17,0,17,
39078503,(78) 3 bedrooms Mini Home in Dieppe,93644538,Lorraine,Westmorland,Dorchester,46.04606,-64.68813,Entire home/apt,119,5,3,2019-11-18,0.77,13,0,1,
39127756,Nestle Inn,16086184,Sylvia,Saint John,City of Saint John,45.27967,-66.07367,Entire home/apt,100,3,11,2019-11-17,0.44,1,141,1,
39138231,Shams Abode,215518968,Shamsudeen,Saint John,City of Saint John,45.32056,-65.98545,Entire home/apt,55,1,5,2020-01-08,0.22,1,85,1,
39154315,Brand new Gorgeous Condo  Near UNB & Hospital Coffee  Parking  202,19544450,Sure Home Stays (Saint John),Saint John,City of Saint John,45.29624,-66.09408,Entire home/apt,57,1,32,2021-09-18,1.47,6,0,9,
39154961,"Newly Renovated Modern Condo  Near Hospital, UNB  Patio & Parking  Coffee",19544450,Sure Home Stays (Saint John),Saint John,City of Saint John,45.29561,-66.09348,Entire home/apt,56,1,33,2021-09-17,2.95,6,22,14,
39195169,Country living,300761789,Lana,Gloucester,Bathurst,47.62808,-65.73466,Private room,22,1,0,,,1,362,0,
39219298,Modern 1 bedroom with lots of extras,300948108,Vicky,Victoria,Andover,46.82035,-67.73436,Private room,300,7,7,2019-12-29,0.29,1,57,0,
39265508,Comfortable garden house Room 3,230859279,Naxin,York,Fredericton,45.95342,-66.6556,Private room,67,1,9,2020-10-02,9,3,7,5,
39359234,"Million $$ view, privacy, hot tub & close to d/t",29587780,Peggy,York,Douglas,45.98944,-66.76748,Entire home/apt,231,2,22,2021-05-09,0.98,1,111,12,
39362623,Endroit douillet en Acadie.,80523518,Famille,Gloucester,Caraquet,47.77143,-65.028,Private room,120,1,0,,,8,180,0,
39389363,"Beautifully restored home in St. Stephen, NB",74617512,Diana,Charlotte,Saint Stephen,45.19355,-67.28893,Entire home/apt,130,2,39,2020-05-22,2.68,1,202,17,
39394608,*Bright 3 bedroom flat in beautiful Mt. Pleasant*,302595763,Kate And Pat,Saint John,City of Saint John,45.28529,-66.05513,Entire home/apt,100,3,11,2021-10-11,0.71,1,283,9,
39416943,Amazing apartament in the central Moncton!!!,38648418,Denis,Westmorland,Moncton,46.09691,-64.79595,Entire home/apt,83,1,72,2020-10-03,3.08,2,359,26,
39478038,"Bright, quiet one bedroom apartment in nature",2979774,Jason,Sunbury,Lincoln,45.82912,-66.58992,Entire home/apt,53,1,49,2020-06-23,2.09,1,1,13,
39496004,"Downtown Fredericton, New !",101525790,Eliana,York,Fredericton,45.95702,-66.64172,Private room,44,1,19,2021-04-21,0.78,1,28,4,
39559610,Charming Bungalow Located in Petit-Rocher NB,124754288,René,Gloucester,Beresford,47.7885,-65.7224,Entire home/apt,55,3,0,,,1,178,0,
39601864,Cocagne New-Brunswick ocean view cottage,303916371,Jenny-Lyne,Kent,Dundas,46.33547,-64.63283,Entire home/apt,150,4,6,2021-08-22,1.82,1,83,5,
39607527,Maison d'époque à Caraquet,80523518,Famille,Gloucester,Caraquet,47.77018,-65.02739,Entire home/apt,675,2,0,,,8,179,0,
39631756,The Petite Suite: A unique “tiny house” experience,151123477,Jen,York,Fredericton,45.97193,-66.63661,Entire home/apt,89,2,57,2021-10-21,3.62,1,323,37,
39671507,Uptown 1,288088082,Rick,Saint John,City of Saint John,45.28005,-66.05325,Private room,33,1,30,2021-06-30,1.27,17,28,4,
39700481,Renovated Beach Cottage,305133976,Jasmine,Westmorland,Shediac,46.23496,-64.50768,Entire home/apt,160,7,11,2021-10-08,0.73,1,119,10,
39770619,Ultimate downtown loft @ Maison EVANGELINE,4000300,Bower Hotel,Westmorland,Moncton,46.089809,-64.773407,Private room,107,1,3,2021-09-26,1.25,34,363,3,
39771454,Ultimate Downtown loft @ Maison EVANGELINE,4000300,Bower Hotel,Westmorland,Moncton,46.08981,-64.77341,Private room,107,1,33,2021-10-03,2.09,34,360,31,
39820011,Private house! 400 meters from NBCC Moncton,217958381,Rafael,Westmorland,Moncton,46.10623,-64.82558,Entire home/apt,69,1,26,2021-08-06,1.10,37,0,7,
39831555,The Mill House/La Maison du Moulin,305774245,Crystal,Gloucester,Bathurst,47.61362,-65.64717,Entire home/apt,135,4,9,2021-09-06,0.41,1,147,4,
39891280,Quiet Downtown Apartment,22626819,Dominic,Westmorland,Moncton,46.0907,-64.77889,Entire home/apt,79,2,18,2021-10-25,18,1,4,9,
39989815,Private 2 bedrooms - nonshared -1KM NBCC Moncton,217958381,Rafael,Westmorland,Moncton,46.10383,-64.81608,Entire home/apt,119,1,14,2019-11-28,0.70,37,0,0,
40005539,Maplecott Manor,308330508,Sarah,Westmorland,Westmorland,46.02237,-64.10086,Private room,90,1,8,2021-08-01,0.36,1,179,3,
40034803,Castle Manor Penthouse - more units available,228309028,Jay,Westmorland,Moncton,46.09546,-64.78579,Entire home/apt,539,2,10,2021-09-26,5.36,12,65,8,
40116987,Private 2 bedrooms - nonshared -1KM NBCC Moncton,217958381,Rafael,Westmorland,Moncton,46.1039,-64.81467,Entire home/apt,119,1,15,2020-04-11,0.68,37,0,0,
40195107,Beach Retreat,263075288,Gilles,Westmorland,Shediac,46.22528,-64.30848,Entire home/apt,185,3,9,2021-07-31,0.40,2,111,5,
40199871,Cozy 1 Bedroom Hideaway on Walking Trail,40640502,Holly,York,Fredericton,45.94188,-66.63143,Entire home/apt,100,2,78,2020-01-26,10.49,3,81,27,
40207100,Castle Manor Unit 302 - more units available,228309028,Jay,Westmorland,Moncton,46.09504,-64.78484,Entire home/apt,194,1,31,2021-09-29,10.69,12,87,25,
40221864,"2x Gorgeous Condos! 4-Bedrms, NEW! UNB, Hospital",266079416,Catherine,Saint John,City of Saint John,45.29635,-66.09242,Entire home/apt,234,1,1,2020-01-29,0.05,3,249,0,
40273305,Tidal Treasure-Carriage House-Guest 9 of 10,205879039,Tom & Carol,Charlotte,Dufferin,45.17156,-67.19455,Entire home/apt,315,1,5,2021-09-19,0.33,10,341,3,
40304710,Stone’s Throw,82118797,Kevin,Kent,Wellington,46.42668,-64.62761,Entire home/apt,125,2,24,2021-08-22,8.47,1,0,18,
40323197,La Maison Chaleureuse / The Cozy House,245191636,Philippe,Gloucester,Saumarez,47.51574,-64.91258,Entire home/apt,155,3,17,2021-03-07,0.76,1,347,10,
40342005,"JJ Hilltop View: quiet home setting, great views",311768445,John,Restigouche,Addington,48.00341,-66.6657,Private room,90,3,6,2021-05-14,0.31,1,298,3,
40343507,6 bedroom 2 bath country retreat,22205260,Lindsay,Albert,Coverdale,46.03849,-64.88781,Entire home/apt,200,2,19,2021-09-26,5.48,1,170,11,
40365027,Glamp Camp,312002373,Vijay,Queens,Waterborough,45.90723,-66.01403,Entire home/apt,244,1,38,2021-10-25,1.71,1,177,26,
40424657,Home away from home / chez vous  loin de chez soi.,58897591,Rejean & Suzanne,Westmorland,Moncton,46.09818,-64.71915,Entire home/apt,110,5,1,2020-01-04,0.05,1,300,0,
40446714,My Home Away,56533761,Kim,Westmorland,Moncton,46.09743,-64.74664,Entire home/apt,100,30,0,,,1,267,0,
40449925,Peaceful Seaside Home with beautiful views!,238815415,Trent,Charlotte,Grand Manan,44.61924,-66.86781,Entire home/apt,90,2,81,2020-08-21,3.78,1,55,38,
40466453,The Twisted Thistle,122720999,Angela,Saint John,City of Saint John,45.26253,-66.08546,Private room,65,1,0,,,1,208,0,
40483372,"New 2BD Condo, UNB, Hospital, Golf, Patio Coffee",266079416,Catherine,Saint John,City of Saint John,45.29572,-66.0923,Entire home/apt,56,1,29,2020-01-11,1.29,3,53,11,
40506581,English Meadow,313595031,Jane,Carleton,Wilmot,46.34155,-67.69033,Private room,95,1,6,2021-09-05,1.32,1,90,6,
40552320,Downtown suite C,424198712,Josée,Westmorland,Moncton,46.09182,-64.77431,Entire home/apt,105,2,31,2021-10-24,2.16,2,77,24,
40557750,2BR Bungalow 5 mins walk to DT & Avenir Centre,47777813,Matias,Westmorland,Moncton,46.08158,-64.80254,Entire home/apt,150,60,2,2019-12-31,0.09,1,179,0,
40633232,Charming Maven Hill Farmhouse,184680668,Margot,Westmorland,Dorchester,45.98581,-64.56997,Entire home/apt,225,2,1,2020-02-04,0.05,2,0,0,
40642185,Private 2 bedrooms - nonshared -1KM NBCC Moncton,217958381,Rafael,Westmorland,Moncton,46.10398,-64.81485,Entire home/apt,119,1,24,2020-02-03,1.18,37,0,0,
40671544,Sunny Summer Court Guest Suite,21529953,Sophia & Greg,Kings,Rothesay,45.41437,-65.95392,Entire home/apt,70,1,27,2020-07-20,1.68,1,1,12,
40675505,Welcome to The Stumble Inn! A quiet retreat!,82364553,Marie,York,Kingsclear,45.84586,-66.89148,Entire home/apt,150,2,45,2021-10-19,2.17,1,292,30,
40691714,Quiet and peaceful overnight stay..,236893296,Monique,Victoria,Drummond,47.02626,-67.69359,Private room,99,1,1,2021-08-21,0.43,1,180,1,
40703850,Shediac Cottage,315922565,Nancy,Westmorland,Shediac,46.23272,-64.50677,Entire home/apt,130,7,26,2021-08-26,1.59,1,106,14,
40717818,Après Adventure Chalet at the base of Poley Mtn.,118487656,Jamie & Alex,Kings,Waterford,45.68366,-65.38488,Entire home/apt,215,2,167,2021-10-19,8.25,1,172,95,
40759224,Cozy One Bedroom Apartment,179273037,Kelcee,Kings,Westfield,45.31195,-66.19634,Entire home/apt,80,7,34,2020-01-01,1.48,2,108,14,
40799803,Magical Cottage on the Lake,100047592,Jacie,York,Kingsclear,45.78695,-66.85772,Entire home/apt,161,3,16,2021-09-03,0.77,1,0,10,
40801405,Shore Lane Retreat,115905672,Chelsea,Albert,Alma,45.60274,-64.94143,Entire home/apt,188,2,26,2021-10-13,2.04,6,316,25,
40814668,The View,97146845,Lynn And Greg,Charlotte,Grand Manan,44.75627,-66.77408,Entire home/apt,325,4,13,2021-10-20,3.71,2,184,12,
40841596,Executive 2 bedroom| laundry incl | open concept,230958093,Jessica,York,Fredericton,45.94177,-66.69692,Entire home/apt,116,2,28,2021-10-26,1.81,7,348,4,
40870419,Whispering Pines Lodge| 8 guests,312651251,Jason,Northumberland,Ludlow,46.47444,-66.40052,Entire home/apt,239,1,51,2021-10-10,2.38,1,322,30,
40893525,Bachelor Suite with porch,127701774,Joelle,Carleton,Wakefield,46.28106,-67.65168,Entire home/apt,69,1,7,2021-08-19,3.00,4,270,7,
